species,pu,amount
5,300,1.5
6,300,0.0396078725222454
1,301,1.5
2,301,1.2034525071624e-15
3,301,5
4,301,5.55496951830834e-18
5,301,1
6,301,0.0187730219591911
1,302,0
2,302,0
3,302,0
4,302,0
5,302,1
6,302,0.256299623448841
1,303,0
2,303,0
3,303,0
4,303,0
5,303,1
6,303,0.0441043441959884
1,304,0
2,304,0
3,304,0
4,304,0
5,304,1
6,304,0.00571251203223823
1,305,0
2,305,0
3,305,1
4,305,4.07589478884403e-06
5,305,0
6,305,0
1,306,0
2,306,0
3,306,4
4,306,1.58511618516139e-06
5,306,1
6,306,0.000385641266513058
1,307,0
2,307,0
3,307,3.5
4,307,1.93407832688889e-06
5,307,0
6,307,0
1,308,0
2,308,0
3,308,3.5
4,308,1.88440073157319e-06
5,308,0
6,308,0
1,309,0
2,309,0
3,309,1.5
4,309,1.80361175533635e-06
5,309,0
6,309,0
1,310,0
2,310,0
3,310,1
4,310,2.49473566573696e-06
5,310,0
6,310,0
1,311,0
2,311,0
3,311,0
4,311,0
5,311,0
6,311,0
1,312,0
2,312,0
3,312,0
4,312,0
5,312,3
6,312,0.0693274068640383
1,313,1.5
2,313,1.01992204630913e-13
3,313,1
4,313,3.70331301220556e-18
5,313,0
6,313,0
1,314,3.5
2,314,5.32883389831646e-18
3,314,3
4,314,1.4144509054802e-07
5,314,1
6,314,0.0418473535095781
1,315,0
2,315,0
3,315,0
4,315,0
5,315,0
6,315,0
1,316,0
2,316,0
3,316,0
4,316,0
5,316,0
6,316,0
1,317,0
2,317,0
3,317,3
4,317,1.03349615514342e-06
5,317,1
6,317,0.00740165113125409
1,318,0
2,318,0
3,318,1.5
4,318,2.16148144327963e-06
5,318,1
6,318,0.00852133473806429
1,319,0
2,319,0
3,319,1
4,319,6.64891072407107e-07
5,319,1
6,319,0.00462827245552873
1,320,0
2,320,0
3,320,3
4,320,2.23824766312992e-06
5,320,0
6,320,0
1,321,0
2,321,0
3,321,1
4,321,1.386677308202e-06
5,321,0
6,321,0
1,322,0
2,322,0
3,322,1
